	-1		
http://www.asmilano.it/AriannaWeb/main.htm?eads=*#643415_archivio	0	301	https://www.asmilano.it/AriannaWeb/main.htm?eads=*?eads=*
http://www.asmilano.it/AriannaWeb/main.htm?eads=*#643843_archivio	0	301	https://www.asmilano.it/AriannaWeb/main.htm?eads=*?eads=*
http://www.artecasare.it	0	301	https://www.artecasare.it/
http://www.associazioneilcapannone.org	6		
http://www.asst-spedalicivili.it/servizi/notizie/notizie_homepage.aspx	0	500	
http://www.associazionelemuse.com/	0	200	
http://www.atelierfotogek.it/	6		
http://www.atm-mi.it/it/Giromilano/Pagine/default.aspx?lvid=2732bed0-f59d-4ed3-8efb2bfbfc4b1b31-518f67cf&wbt=nav&contextname=2732bed0-f59d-4ed3-8efb2bfbfc4b1b31-518f67cf&vp=601&lst=1&lsi=62	6		
http://www.atm-mi.it/it/Giromilano/Pagine/default.aspx?lvid=43e86e3f-6ef5-48f4-97bf0290213f54c9-4f08b8c1&wbt=nav&contextname=43e86e3f-6ef5-48f4-97bf0290213f54c9-4f08b8c1&vp=357&lst=1&lsi=6	6		
http://www.atm-mi.it/it/Giromilano/Pagine/default.aspx?lvid=4fca2f40-d655-42ab-9405665b049b3911-518f6aff&wbt=nav&contextname=4fca2f40-d655-42ab-9405665b049b3911-518f6aff&vp=569&lst=1&lsi=63	6		
http://www.atm-mi.it/it/Giromilano/Pagine/default.aspx?lvid=c536069a-9391-489c-90be80c4701a5f80-518f63a0&wbt=nav&contextname=c536069a-9391-489c-90be80c4701a5f80-518f63a0&vp=461&lst=1&lsi=42	6		
http://www.asinochevola.net/	0	200	
http://www.atuttabirra.com/	0	301	https://www.atuttabirra.com/
http://www.aurorapalazzolo.it/	6		
http://www.atworks.it/	0	301	https://www.atworks.it
http://www.autogrill.com/	0	301	https://autogrill.com/
http://www.autocastello.it/	0	301	https://www.autocastello.it/
http://www.anticaosteriadellalucciola.com/	28		
http://www.avanzimoto.it	0	308	https://www.avanzimoto.it/
http://www.autosanvito.com/	0	200	
http://www.avanzi.net	0	200	
http://www.avis-legnano.org/	0	301	https://www.avis-legnano.org/
http://www.aziendaspecialeconcesio.it/	0	303	https://www.aziendaspecialeconcesio.it/
http://www.baitafontaneto.it/	0	200	
http://www.baitamontecroce.com/	0	301	https://www.baitamontecroce.com/
http://www.baitapadredaniele.org/	6		
http://www.ballabioweb.org/db_notizie/leggi_news.asp?ID_notizia=2002	0	301	https://www.ballabioweb.org/db_notizie/leggi_news.asp?ID_notizia=2002
http://www.baitabelvedere.it/	0	200	
http://www.babychic.it/	0	200	
http://www.bartouringmenu.it	6		
http://www.barbaecapelli.altervista.org	0	403	
http://www.bbpiccolotibet.com/	6		
http://www.bbdesenzano.com/	0	404	
http://www.bcccaravaggio.it/	0	302	https://www.bcccaravaggio.it/
http://www.bccgarda.it	0	302	https://www.bccgarda.it/
http://www.beatoangelico.it/	0	301	https://www.beatoangelico.it/
http://www.bcmcosmetics.it/	0	301	https://www.bcmcosmetics.it/
http://www.beballondoner.it	6		
http://www.beauty-star.it/	0	301	https://www.beauty-star.it/
http://www.bed-and-breakfast-casapascolone.it/	6		
http://www.bedzanaglio.it	0	200	
http://www.bellagio.co.nz/concaverde/	0	301	https://bellagio.co.nz/concaverde/
http://www.befed.it	0	301	https://befedpub.com/
http://www.belleli.it/	0	301	https://www.belleli.it/
http://www.auchan.it	28		
http://www.belvederevillahotel.it/	0	301	https://www.belvederevillahotel.it/
http://www.bersiserlini.it	0	200	
http://www.belvedereborno.com/	0	200	
http://www.bertiaziendaagricola.it	0	200	
http://www.bettolini.it/	6		
http://www.bewertungen.opodo.de/hotel/italien-malta/gardasee/toscolano-maderno/piccolo-paradiso-hotel.htm	6		
http://www.bestrong.it	0	200	
http://www.biciclettezecchini.com/	6		
http://www.bhangrabar.app	0	301	https://www.bhangrabar.app/
http://www.bioangus.com	0	301	https://www.bioangus.com/
http://www.bazolipolo.it/	28		
http://www.bimbochiamabimbo.it/	0	200	
http://www.blancomilano.it	0	200	
http://www.birrificiootus.com/	0	301	https://www.birrificiootus.com/
http://www.boogiedownshop.com/	0	405	
http://www.borno.gov.it	6		
http://www.birrificiodilegnano.it	0	301	https://www.birrificiodilegnano.it/
http://www.bowlingerba.it	0	301	https://www.bowlingerba.it/
http://www.braone.gov.it/pages/home.asp	6		
http://www.brellin.com	0	301	https://www.brellin.com/
http://www.breno.gov.it/pages/home.asp	6		
http://www.brescia8.flazio.com/	0	404	
http://www.bortolamibike.it/	0	301	https://www.bortolamibike.it/
http://www.bracciani.mi.it	0	200	
http://www.bresciabedandbreakfast.it/	0	200	
http://www.bellagiosilvio.it/	28		
http://www.bresciachapter.org/	0	301	https://www.bresciachapter.org/
http://www.bresciaricambi.it/	0	301	https://www.bresciaricambi.it/
http://www.bricook.it	0	301	https://www.bricook.it/
http://www.btb.it/	0	301	http://btb.it/
http://www.burgerwave.it/burger-wave-navigli/	0	301	https://www.burgerwave.it/burger-wave-navigli/
http://www.bustotre.org	0	200	
http://www.c-argenterio.it/	6		
http://www.cacciaepescabienno.it/	6		
http://www.cafelaperlaorzinuovi.it/	6		
http://www.caffefarmacia.it/	0	301	https://www.caffefarmacia.it/
http://www.bulthaup.it/	0	301	https://bulthaup.com/
http://www.caffevergnano.com	0	301	https://www.caffevergnano.com/
http://www.caffevespa.it/	6		
http://www.caffemazzini.it	0	200	
http://www.caffemazzini.it/	0	200	
http://www.cai-nave.it/	0	301	https://www.cai-nave.it/
http://www.cai-desenzano.it/	0	200	
http://www.caibreno.it/	0	500	
http://www.caidarfo.com/index.html	0	200	
http://www.caigallarate.it/Rifugi-e-Bivacchi/Casorate-Sempione	0	302	https://www.caigallarate.it/Rifugi-e-Bivacchi/Casorate-Sempione
http://www.cailumezzane.it/	0	200	
http://www.caipalazzolo.it/	0	200	
http://www.caipezzopontedilegno.it/wp/bivacco-linge/	0	301	https://caipezzopontedilegno.it/wp-content/uploads/2024/06/bivacco-linge.jpg
http://www.caivallespluga.it/bivacco-suretta/	0	200	
http://www.caldana.it/	0	301	https://www.caldana.it/
http://www.calzaturebelfiore.com/	0	301	https://www.calzaturebelfiore.com/
http://www.calzecaba.it/	0	200	
http://www.calzolaiobrescia.com/	0	200	
http://www.caffarobrescia.com/	28		
http://www.camiceriavitali.it/	0	200	
http://www.cai.bs.it/	28		
http://www.campingacquafraggia.com/acquafraggia.htm	0	301	https://www.campingacquafraggia.com/acquafraggia.htm
http://www.cai.bs.it/vedit/pagina.asp?pagina=1274	28		
http://www.campeggioremal.com	0	200	
http://www.campingadamello.it	0	303	http://www.campingadamello.it/it/
http://www.campingcave.it	0	301	https://www.campingcave.it/
http://www.campingmilano.it/	0	301	https://www.campingmilano.it/
http://www.campingpromontorio.it/	0	200	
http://www.campinggefara.it/	0	200	
http://www.campingstellaalpina.it/	0	301	https://www.campingstellaalpina.it/
http://www.campingzocco.com	0	301	https://www.campingzocco.com/
http://www.campovolodeinavigli.it	6		
http://www.canadian.it/	0	301	https://www.canadian.it/
http://www.cantinaccia.it	0	200	
http://www.caocomo.it/ferr_1.html	0	200	
http://www.capellopoint.it	0	301	https://www.capellopoint.it/
http://www.capracarta.it/	0	301	https://www.capracarta.it/
http://www.caravan77.it	0	301	https://www.caravan77.it/
http://www.cardiologicomonzino.it/	0	301	https://www.cardiologicomonzino.it/
http://www.cantierenauticodonato.it/	0	301	https://cantierenauticodonato.it/
http://www.care-dent.it	0	301	https://www.care-dent.it:443/
http://www.camisoft.it	28		
http://www.cargomilano.it/stores/negozio/2	0	301	https://www.cargomilano.it/stores/negozio/2
http://www.cartoleriagardoni.it/	0	200	
http://www.casadelbottone.com/	0	200	
http://www.cascinaalbarito.it/	0	301	https://www.cascinaalbarito.it/
http://www.casaproject.it/	0	405	
http://www.cascinasantacroce.it/	0	301	https://www.cascinasantacroce.it/
http://www.cascinavalsorda.com/	0	302	https://www.cascinavalsorda.com/IT/
http://www.casevacanzadiffuse.com	0	302	http://www.ilimonidelrustichel.it
http://www.cascinalabenedetta.it/	0	200	
http://www.casio-europe.com/it/	0	301	https://www.casio-europe.com:443/it/
http://www.castelveder.it/	0	403	
http://www.castingmilano.net	6		
http://www.cavarizzardi.it/	0	200	
http://www.campingspiaggia.com	28		
http://www.centrometeolombardo.com/moduli/stazioni.php?vignate	0	200	
http://www.centroverde.com/	0	301	https://www.centroverde.com/
http://www.centronatatorioghedi.it	6		
http://www.cctinox.it	0	301	https://www.cctinox.it/it/
http://www.cerveno.gov.it/pages/home.asp	6		
http://www.ceramichefrattini.it/	0	301	https://www.ceramichefrattini.it/
http://www.ceresmoda.com	0	301	https://www.ceresmoda.com/
http://www.chebika.it/	6		
http://www.cfb-brescia.org/	0	200	
http://www.chieracostui.com/costui/docs/search/schedaoltre.asp?ID=3844	0	301	https://www.chieracostui.com/costui/docs/search/schedaoltre.asp?ID=3844
http://www.centomiglia.it/	0	301	https://centomiglia.it/
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=13390	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=13390
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=13266	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=13266
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/AccessoEsterno.do?mode=ParrocchieMAP&idSessioneEsterna=112233445566778899&sercd=15526	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/AccessoEsterno.do?mode=ParrocchieMAP&idSessioneEsterna=112233445566778899&sercd=15526
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=13265	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=13265
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=13391	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=13391
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=13402	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=13402
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=13491	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=13491
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=13490	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=13490
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=13494	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=13494
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=13495	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=13495
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=13493	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=13493
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=13496	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=13496
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=13545	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=13545
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=13803	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=13803
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=13681	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=13681
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=13682	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=13682
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=13806	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=13806
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=13890	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=13890
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=13805	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=13805
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=13897	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=13897
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=13989	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=13989
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=13937	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=13937
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=13971	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=13971
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=13938	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=13938
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14124	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14124
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14053	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14053
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14051	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14051
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14052	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14052
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14217	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14217
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14211	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14211
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14180	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14180
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14127	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14127
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14219	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14219
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14218	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14218
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14271	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14271
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14221	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14221
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14275	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14275
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14272	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14272
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14273	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14273
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14274	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14274
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14341	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14341
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14466	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14466
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14472	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14472
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14364	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14364
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14486	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14486
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14571	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14571
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14576	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14576
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14474	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14474
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14577	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14577
http://www.chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14609	0	302	https://chieseitaliane.chiesacattolica.it/chieseitaliane/schedaca.jsp?sercd=14609
